,seqlength,par1_size,par2_size,RF,F1,runtime
119,100,4,561,16,99.29078014184397,6.953532457351685
120,100,1,564,2,99.91134751773049,4.898433446884155
121,100,1,564,8,99.64539007092199,4.890833616256714
122,100,6,559,4,99.82269503546101,7.257987022399902
123,100,2,563,8,99.64539007092199,6.684180021286011
124,100,27,538,26,98.84751773049645,8.723501920700073
125,100,1,564,2,99.91134751773049,4.993715286254883
126,100,2,563,2,99.91134751773049,6.666322946548462
127,100,2,563,8,99.64539007092199,6.68675422668457
128,100,7,558,20,99.11347517730496,7.427922248840332
129,100,2,563,0,100.0,6.648820161819458
130,100,1,564,0,100.0,4.866995573043823
131,100,3,562,0,100.0,6.808577537536621
132,100,5,560,12,99.46808510638297,7.092024326324463
133,100,15,550,32,98.58156028368793,8.339460134506226
134,100,2,563,16,99.29078014184397,6.694019317626953
135,100,10,555,32,98.58156028368793,7.91578221321106
136,100,1,564,0,100.0,4.884673357009888
137,100,4,561,18,99.20212765957446,6.958315134048462
138,100,3,562,6,99.7340425531915,6.781346321105957
139,100,1,564,2,99.91134751773049,4.907147169113159
140,100,4,561,24,98.93617021276596,6.9467689990997314
141,100,1,564,0,100.0,5.011926651000977
142,100,7,558,28,98.75886524822694,7.426438570022583
143,100,1,564,2,99.91134751773049,4.875567436218262
144,100,1,564,6,99.7340425531915,4.8649938106536865
145,100,2,563,12,99.46808510638297,6.650195598602295
146,100,1,564,12,99.46808510638297,4.879631757736206
147,100,1,564,0,100.0,4.887249231338501
148,100,5,560,34,98.49290780141844,7.137027740478516
149,100,3,562,0,100.0,6.939949989318848
150,100,1,564,2,99.91134751773049,4.900580167770386
151,100,2,563,0,100.0,6.711922645568848
152,100,1,564,2,99.91134751773049,4.903844594955444
153,100,19,546,26,98.84751773049645,8.472395181655884
154,100,317,248,26,98.84751773049645,13.766668558120728
155,100,9,556,20,99.11347517730496,7.854964971542358
156,100,1,564,2,99.91134751773049,4.903483152389526
157,100,6,559,6,99.7340425531915,7.292564153671265
158,100,1,564,12,99.46808510638297,4.900740385055542
159,100,123,442,34,98.49290780141844,11.539661407470703
160,100,1,564,12,99.46808510638297,4.867114543914795
161,100,1,564,20,99.11347517730496,4.880168914794922
162,100,1,564,8,99.64539007092199,4.874147415161133
163,100,7,558,10,99.55673758865247,7.426179885864258
164,100,1,564,0,100.0,4.898235321044922
165,100,1,564,0,100.0,5.008071184158325
166,100,1,564,0,100.0,4.8859498500823975
167,100,20,545,20,99.11347517730496,8.516464471817017
168,100,38,527,8,99.64539007092199,8.978398323059082
169,100,2,563,14,99.37943262411348,6.511745929718018
170,100,1,564,4,99.82269503546101,4.777636766433716
171,100,1,564,0,100.0,4.796894311904907
172,100,4,561,6,99.7340425531915,6.792188405990601
173,100,1,564,28,98.75886524822694,4.764915943145752
174,100,1,564,0,100.0,4.786278247833252
175,100,5,560,4,99.82269503546101,6.974592924118042
176,100,1,564,12,99.46808510638297,4.800463438034058
177,100,557,8,24,98.93617021276596,7.477688789367676
178,100,1,564,8,99.64539007092199,4.796550035476685
179,100,4,561,14,99.37943262411348,6.8594207763671875
180,100,2,563,6,99.7340425531915,6.600044250488281
181,100,1,564,8,99.64539007092199,4.823080778121948
182,100,1,564,2,99.91134751773049,4.836116075515747
183,100,1,564,6,99.7340425531915,4.8204638957977295
184,100,1,564,0,100.0,4.84524130821228
185,100,1,564,0,100.0,4.81740665435791
186,100,2,563,2,99.91134751773049,6.604105472564697
187,100,1,564,0,100.0,4.8662097454071045
188,100,7,558,20,99.11347517730496,7.3365654945373535
189,100,30,535,22,99.02482269503547,8.780291318893433
190,100,2,563,12,99.46808510638297,6.592575311660767
191,100,4,561,8,99.64539007092199,6.851733446121216
192,100,1,564,0,100.0,4.822669506072998
193,100,19,546,8,99.64539007092199,8.34646725654602
194,100,1,564,12,99.46808510638297,4.829174995422363
195,100,3,562,2,99.91134751773049,6.722252130508423
196,100,1,564,4,99.82269503546101,4.83088493347168
197,100,1,564,0,100.0,4.82349157333374
198,100,1,564,12,99.46808510638297,4.833906888961792
199,100,1,564,10,99.55673758865247,4.8289711475372314
200,400,2,563,0,100.0,6.611253261566162
201,400,1,564,4,99.82269503546101,4.867768049240112
202,400,1,564,0,100.0,4.853083372116089
203,400,1,564,0,100.0,4.906468868255615
204,400,1,564,0,100.0,4.911864519119263
205,400,2,563,10,99.55673758865247,6.735961198806763
206,400,7,558,8,99.64539007092199,7.501799821853638
207,400,1,564,8,99.64539007092199,4.934201002120972
208,400,2,563,0,100.0,6.698138236999512
209,400,1,564,0,100.0,4.90682578086853
210,400,19,546,16,99.29078014184397,8.514485597610474
