,seqlength,par1_size,par2_size,RF,F1,runtime
170,600,154,411,18,99.20212765957446,12.04181718826294
171,600,195,370,24,98.93617021276596,12.769158124923706
172,800,66,499,10,99.55673758865247,10.100857973098755
173,800,56,509,16,99.29078014184397,9.882833003997803
174,800,58,507,16,99.29078014184397,9.860094547271729
175,800,60,505,16,99.29078014184397,9.974204778671265
176,800,99,466,12,99.46808510638297,10.805238485336304
177,800,102,463,12,99.46808510638297,10.919403314590454
178,800,107,458,34,98.49290780141844,11.058438062667847
179,800,109,456,34,98.49290780141844,11.012123823165894
180,800,125,440,20,99.11347517730496,11.43756651878357
181,800,126,439,20,99.11347517730496,11.432193756103516
182,800,133,432,40,98.22695035460994,11.573161363601685
183,800,70,495,28,98.75886524822694,10.318281650543213
184,800,203,362,6,99.7340425531915,12.822754144668579
185,800,230,335,6,99.7340425531915,13.06519627571106
186,800,296,269,20,99.11347517730496,13.332609176635742
187,800,315,250,22,99.02482269503547,13.198465347290039
188,800,317,248,22,99.02482269503547,13.191422700881958
189,800,328,237,26,98.84751773049645,13.212424516677856
190,800,331,234,26,98.84751773049645,13.090130090713501
191,800,335,230,34,98.49290780141844,13.073981046676636
192,800,336,229,26,98.84751773049645,13.091076374053955
193,800,343,222,38,98.31560283687944,12.965344429016113
194,800,356,209,12,99.46808510638297,12.962357997894287
195,800,358,207,12,99.46808510638297,12.774175643920898
196,800,361,204,12,99.46808510638297,12.754562854766846
197,800,55,510,14,99.37943262411348,9.91025447845459
198,800,59,506,14,99.37943262411348,9.976244688034058
199,800,67,498,20,99.11347517730496,10.261572360992432
200,800,77,488,20,99.11347517730496,10.507986783981323
201,800,98,467,12,99.46808510638297,10.897529363632202
202,800,99,466,12,99.46808510638297,10.918991088867188
203,800,108,457,12,99.46808510638297,11.045233249664307
204,800,110,455,14,99.37943262411348,11.1569082736969
205,800,113,452,4,99.82269503546101,11.278902053833008
206,800,117,448,40,98.22695035460994,11.301648378372192
207,800,118,447,42,98.13829787234043,11.303305387496948
208,800,119,446,46,97.96099290780141,11.412773847579956
209,800,121,444,54,97.6063829787234,11.525704860687256
210,800,123,442,58,97.4290780141844,11.421887874603271
211,800,152,413,24,98.93617021276596,12.165290355682373
212,800,153,412,24,98.93617021276596,12.145532608032227
213,800,154,411,22,99.02482269503547,12.340412855148315
214,800,195,370,12,99.46808510638297,12.948245525360107
215,1000,66,499,14,99.37943262411348,10.367957830429077
216,1000,56,509,6,99.7340425531915,10.125336647033691
217,1000,58,507,6,99.7340425531915,10.179194927215576
218,1000,60,505,8,99.64539007092199,10.162471294403076
219,1000,99,466,6,99.7340425531915,11.119844436645508
220,1000,102,463,6,99.7340425531915,11.146722316741943
221,1000,107,458,8,99.64539007092199,11.29203200340271
222,1000,109,456,28,98.75886524822694,11.319764375686646
223,1000,125,440,36,98.40425531914893,11.542206525802612
224,1000,126,439,32,98.58156028368793,11.67210340499878
225,1000,133,432,14,99.37943262411348,11.763943910598755
226,1000,70,495,18,99.20212765957446,10.345741748809814
227,1000,203,362,4,99.82269503546101,12.83488154411316
228,1000,230,335,12,99.46808510638297,13.102888107299805
229,1000,296,269,12,99.46808510638297,13.435120344161987
230,1000,315,250,22,99.02482269503547,12.974689960479736
231,1000,317,248,22,99.02482269503547,12.873424053192139
232,1000,328,237,22,99.02482269503547,12.721251249313354
233,1000,331,234,22,99.02482269503547,12.796332836151123
234,1000,335,230,22,99.02482269503547,12.656532287597656
235,1000,336,229,22,99.02482269503547,12.813734769821167
236,1000,343,222,30,98.67021276595744,12.572496175765991
237,1000,356,209,2,99.91134751773049,12.428958177566528
238,1000,358,207,2,99.91134751773049,12.384153127670288
239,1000,361,204,20,99.11347517730496,12.431319952011108
240,1000,55,510,16,99.29078014184397,9.572313070297241
241,1000,59,506,16,99.29078014184397,9.764588594436646
242,1000,67,498,16,99.29078014184397,9.87520146369934
243,1000,77,488,28,98.75886524822694,10.07299256324768
244,1000,98,467,10,99.55673758865247,10.59130597114563
245,1000,99,466,10,99.55673758865247,10.596080780029297
246,1000,108,457,8,99.64539007092199,10.704248666763306
247,1000,110,455,4,99.82269503546101,10.984759330749512
248,1000,113,452,28,98.75886524822694,10.997170686721802
249,1000,117,448,20,99.11347517730496,11.302314043045044
250,1000,118,447,20,99.11347517730496,11.30624532699585
251,1000,119,446,18,99.20212765957446,11.2227623462677
252,1000,121,444,18,99.20212765957446,11.354726314544678
253,1000,123,442,16,99.29078014184397,11.180354356765747
254,1000,152,413,18,99.20212765957446,11.875536441802979
255,1000,153,412,18,99.20212765957446,11.903398036956787
256,1000,154,411,16,99.29078014184397,11.929978132247925
257,1000,195,370,12,99.46808510638297,12.789519548416138
